Date,County,Crop,Yield_Tons,Rainfall_mm,Temperature_C,Price_KSH_per_kg,Area_Planted_Hectares,Fertilizer_Used_kg
2022-06-30,Trans Nzoia,Maize,2931.9,49.3,19.7,46.1,2380.6,1018.3
2022-06-30,Trans Nzoia,Wheat,3597.0,56.2,22.0,43.4,3901.4,1427.4
2022-06-30,Trans Nzoia,Rice,2269.5,36.1,21.6,38.0,3107.8,1768.4
2022-06-30,Trans Nzoia,Beans,3351.6,32.9,23.8,51.5,2547.7,1674.5
2022-06-30,Trans Nzoia,Potatoes,5386.4,35.5,28.1,82.0,2650.7,1197.0
2022-06-30,Meru,Maize,2433.3,22.2,24.0,69.1,1184.4,1864.5
2022-06-30,Meru,Wheat,3576.8,55.6,23.8,50.4,3764.1,537.5
2022-06-30,Meru,Rice,4347.8,25.0,27.0,61.5,1218.4,1280.0
2022-06-30,Meru,Beans,2495.0,19.3,22.7,88.2,4281.7,1271.7
2022-06-30,Meru,Potatoes,6598.2,40.3,16.1,66.1,1895.1,1718.1
2022-06-30,Kiambu,Maize,3896.9,49.0,22.5,52.3,1476.4,1799.2
2022-06-30,Kiambu,Wheat,6740.2,51.0,22.3,44.9,1823.2,1636.6
2022-06-30,Kiambu,Rice,5085.4,54.0,21.9,84.3,4206.5,1310.5
2022-06-30,Kiambu,Beans,3292.1,54.2,27.5,85.7,4801.8,1632.3
2022-06-30,Kiambu,Potatoes,3241.1,36.9,26.2,44.9,4055.7,961.2
2022-06-30,Machakos,Maize,5632.1,48.3,18.5,54.3,1648.2,951.3
2022-06-30,Machakos,Wheat,3232.7,39.2,20.2,38.6,1215.2,1706.7
2022-06-30,Machakos,Rice,2496.2,20.7,29.4,37.7,4691.5,1367.0
2022-06-30,Machakos,Beans,5352.7,54.6,21.5,45.9,3071.8,1792.4
2022-06-30,Machakos,Potatoes,2834.3,38.8,18.7,62.4,3794.3,1686.3
2022-07-31,Nakuru,Maize,6229.9,0.0,20.7,54.6,3577.4,1449.1
2022-07-31,Nakuru,Wheat,5406.4,22.1,23.6,40.4,4389.3,1190.8
2022-07-31,Nakuru,Rice,4329.3,44.1,28.0,73.2,2288.4,1065.5
2022-07-31,Nakuru,Beans,6626.6,31.6,21.8,88.4,4519.1,1160.9
2022-07-31,Nakuru,Potatoes,2551.1,67.1,25.5,62.1,4579.5,1878.4
2022-07-31,Uasin Gishu,Maize,6108.7,24.4,20.8,67.5,2810.8,1675.5
2022-07-31,Uasin Gishu,Wheat,6241.9,11.0,24.4,76.5,2203.9,1966.4
2022-07-31,Uasin Gishu,Rice,5418.7,50.1,20.9,34.0,4239.4,769.4
2022-07-31,Uasin Gishu,Beans,2625.1,51.2,25.9,52.6,4885.5,1061.7
2022-07-31,Uasin Gishu,Potatoes,2417.3,47.6,19.9,81.0,1841.3,1056.6
2022-07-31,Trans Nzoia,Maize,3279.6,47.1,24.1,87.9,4411.5,1367.3
2022-07-31,Trans Nzoia,Wheat,5618.5,44.8,20.4,30.5,4257.9,926.6
2022-07-31,Trans Nzoia,Rice,5019.7,53.7,21.6,46.1,2232.5,561.5
2022-07-31,Trans Nzoia,Beans,2775.1,58.6,22.5,69.5,4407.3,850.3
2022-07-31,Trans Nzoia,Potatoes,1721.6,37.5,25.5,51.3,4740.6,1982.6
2022-07-31,Meru,Maize,6477.1,60.0,19.7,39.1,2329.3,1296.0
2022-07-31,Meru,Wheat,6221.0,33.1,25.0,49.7,3345.8,931.4
2022-07-31,Meru,Rice,3408.9,24.7,28.0,64.6,4476.5,929.0
2022-07-31,Meru,Beans,4034.0,34.1,21.4,80.5,1742.6,1024.8
2022-07-31,Meru,Potatoes,2983.3,58.2,24.6,65.4,3549.3,897.7
2022-07-31,Kiambu,Maize,4479.6,47.3,19.5,52.9,3028.7,1440.4
2022-07-31,Kiambu,Wheat,4428.7,33.5,19.8,85.2,1436.9,1636.5
2022-07-31,Kiambu,Rice,3622.8,49.3,20.6,73.7,1813.8,1164.0
2022-07-31,Kiambu,Beans,3675.6,46.7,18.2,81.6,2205.4,1634.7
2022-07-31,Kiambu,Potatoes,3127.8,51.8,21.1,88.7,2616.2,1998.2
2022-07-31,Machakos,Maize,2249.4,34.0,22.0,53.5,1223.1,1879.6
2022-07-31,Machakos,Wheat,1899.0,44.8,19.1,52.5,1967.7,1234.5
2022-07-31,Machakos,Rice,6419.0,45.6,23.8,59.5,1578.8,1174.3
2022-07-31,Machakos,Beans,4284.2,6.6,21.9,68.9,1328.2,792.8
2022-07-31,Machakos,Potatoes,2360.5,54.3,20.8,87.9,3354.1,916.8
2022-08-31,Nakuru,Maize,4768.8,22.4,19.8,34.4,2092.9,571.4
2022-08-31,Nakuru,Wheat,5116.2,41.6,22.8,51.7,2411.4,1465.6
2022-08-31,Nakuru,Rice,2855.9,35.6,18.5,76.9,1156.4,1112.1
2022-08-31,Nakuru,Beans,5175.7,16.1,18.8,35.8,3378.5,1840.6
2022-08-31,Nakuru,Potatoes,2250.0,40.0,24.1,73.0,3811.9,1306.4
2022-08-31,Uasin Gishu,Maize,2011.8,34.9,22.6,83.1,1189.7,859.4
2022-08-31,Uasin Gishu,Wheat,3491.9,24.6,23.8,64.5,2413.7,511.5
2022-08-31,Uasin Gishu,Rice,4611.6,39.7,21.8,53.7,2286.1,1268.9
2022-08-31,Uasin Gishu,Beans,5182.3,54.4,23.4,71.6,4932.7,581.4
2022-08-31,Uasin Gishu,Potatoes,3364.5,51.1,19.2,42.7,1677.0,1843.8
2022-08-31,Trans Nzoia,Maize,2694.8,59.4,19.5,44.8,1354.6,1749.3
2022-08-31,Trans Nzoia,Wheat,2761.9,63.5,19.3,83.2,1684.5,1044.2
2022-08-31,Trans Nzoia,Rice,4363.2,58.1,25.7,50.5,1272.2,901.9
2022-08-31,Trans Nzoia,Beans,3448.0,54.0,20.8,61.4,1758.1,601.6
2022-08-31,Trans Nzoia,Potatoes,2737.9,30.4,29.9,93.2,3820.0,1799.9
2022-08-31,Meru,Maize,3626.2,33.1,24.2,71.4,2217.4,1905.8
2022-08-31,Meru,Wheat,1779.3,36.4,20.1,45.5,4498.4,1473.5
2022-08-31,Meru,Rice,5721.8,29.8,15.8,74.1,2192.6,1854.8
2022-08-31,Meru,Beans,5139.1,19.5,16.4,51.3,4334.3,611.4
2022-08-31,Meru,Potatoes,2749.8,37.1,23.6,81.7,4982.8,1892.7
2022-08-31,Kiambu,Maize,1723.6,48.0,19.4,83.4,3789.5,880.2
2022-08-31,Kiambu,Wheat,4512.3,25.8,25.2,54.5,4060.1,943.5
2022-08-31,Kiambu,Rice,4879.9,67.4,19.6,43.0,4873.8,1094.5
2022-08-31,Kiambu,Beans,2301.4,27.4,24.3,47.0,2553.7,871.0
2022-08-31,Kiambu,Potatoes,6201.3,44.4,23.6,84.7,4528.3,1281.6
2022-08-31,Machakos,Maize,6614.2,50.6,27.4,68.7,2919.7,1605.3
2022-08-31,Machakos,Wheat,3909.7,42.0,20.5,58.3,2619.3,1652.6
2022-08-31,Machakos,Rice,2738.5,15.3,14.5,88.9,2038.1,650.9
2022-08-31,Machakos,Beans,6307.4,35.0,21.0,40.5,4378.6,1859.5
2022-08-31,Machakos,Potatoes,5139.0,64.9,25.6,50.5,2955.0,1528.1
2022-09-30,Nakuru,Maize,5511.0,34.4,21.8,66.6,2013.8,1045.8
2022-09-30,Nakuru,Wheat,5642.9,27.0,22.9,55.9,4764.0,1310.1
2022-09-30,Nakuru,Rice,4160.5,51.1,25.3,50.5,1039.8,1056.2
2022-09-30,Nakuru,Beans,3247.1,4.1,23.1,81.6,1007.2,1173.7
2022-09-30,Nakuru,Potatoes,5401.7,21.0,20.6,63.0,4262.3,1318.5
2022-09-30,Uasin Gishu,Maize,5430.8,19.5,22.0,92.5,3573.1,1565.1
2022-09-30,Uasin Gishu,Wheat,2668.5,36.1,17.1,61.6,3304.0,1097.7
2022-09-30,Uasin Gishu,Rice,3814.9,20.6,27.1,99.7,4623.0,1215.9
2022-09-30,Uasin Gishu,Beans,2720.6,36.8,18.6,53.1,1940.8,877.0
2022-09-30,Uasin Gishu,Potatoes,5506.4,41.0,24.8,93.8,2825.2,816.1
2022-09-30,Trans Nzoia,Maize,6819.3,33.7,17.2,97.6,1983.3,1657.3
2022-09-30,Trans Nzoia,Wheat,6651.7,64.9,21.4,81.3,3096.3,1400.6
2022-09-30,Trans Nzoia,Rice,4411.1,44.1,25.1,39.8,4995.8,1993.6
2022-09-30,Trans Nzoia,Beans,3314.2,22.5,28.4,32.9,2629.8,1358.9
2022-09-30,Trans Nzoia,Potatoes,6267.3,33.1,20.8,61.2,1500.0,866.3
2022-09-30,Meru,Maize,1502.8,35.6,22.9,33.7,4158.9,1402.1
2022-09-30,Meru,Wheat,6849.0,62.8,20.1,72.8,3468.6,661.9
2022-09-30,Meru,Rice,3252.3,40.2,17.8,51.2,4054.3,884.7
2022-09-30,Meru,Beans,4902.6,41.9,20.4,64.9,1813.8,664.5
2022-09-30,Meru,Potatoes,2332.3,24.8,21.5,46.2,1339.3,1166.4
2022-09-30,Kiambu,Maize,3331.2,23.6,21.6,67.7,1102.1,554.1
2022-09-30,Kiambu,Wheat,4568.9,51.9,19.9,55.5,1717.1,1544.4
2022-09-30,Kiambu,Rice,2374.1,33.9,26.8,62.0,4682.1,686.7
2022-09-30,Kiambu,Beans,2963.7,41.1,18.0,65.0,3769.9,1885.0
2022-09-30,Kiambu,Potatoes,5787.6,31.2,18.6,55.3,4982.7,1079.5
2022-09-30,Machakos,Maize,4360.3,3.5,21.9,94.4,2579.8,723.1
2022-09-30,Machakos,Wheat,6324.3,25.2,19.4,75.9,3864.1,744.2
2022-09-30,Machakos,Rice,3347.2,29.9,22.7,86.6,4726.5,1504.6
2022-09-30,Machakos,Beans,4655.5,41.4,21.7,47.4,3610.7,988.3
2022-09-30,Machakos,Potatoes,4935.5,35.2,18.5,89.6,3085.8,1892.0
2022-10-31,Nakuru,Maize,3636.8,100.7,17.6,74.9,4447.8,918.3
2022-10-31,Nakuru,Wheat,9261.6,105.9,24.9,47.3,3815.7,1503.9
2022-10-31,Nakuru,Rice,3439.8,90.1,23.7,51.7,3595.2,1817.2
2022-10-31,Nakuru,Beans,5557.2,49.7,18.0,59.3,2956.4,1917.2
2022-10-31,Nakuru,Potatoes,3736.6,69.6,20.1,34.5,4700.1,1038.1
2022-10-31,Uasin Gishu,Maize,9221.0,90.6,22.5,65.7,4184.8,949.5
2022-10-31,Uasin Gishu,Wheat,7617.8,80.0,23.5,52.9,1746.6,992.6
2022-10-31,Uasin Gishu,Rice,7937.2,23.2,19.1,39.7,4274.5,946.7
2022-10-31,Uasin Gishu,Beans,4201.6,83.7,18.5,32.1,4580.2,1180.8
2022-10-31,Uasin Gishu,Potatoes,3676.3,62.4,18.0,64.6,1366.2,569.4
2022-10-31,Trans Nzoia,Maize,9538.6,86.6,24.1,25.5,1678.7,1910.0
2022-10-31,Trans Nzoia,Wheat,8348.6,124.3,18.1,39.9,2807.6,1494.6
2022-10-31,Trans Nzoia,Rice,5169.5,68.0,24.5,32.1,2789.8,800.4
2022-10-31,Trans Nzoia,Beans,4615.8,60.3,21.1,52.8,3486.4,1382.4
2022-10-31,Trans Nzoia,Potatoes,4049.6,52.3,22.5,48.6,1609.7,1463.7
2022-10-31,Meru,Maize,7751.3,78.9,18.7,34.6,3401.6,620.5
2022-10-31,Meru,Wheat,4304.4,79.0,16.1,30.8,2481.7,732.4
2022-10-31,Meru,Rice,5472.5,108.7,22.0,63.1,2912.8,1785.7
2022-10-31,Meru,Beans,6059.8,67.4,21.8,42.8,4934.6,1056.8
2022-10-31,Meru,Potatoes,8216.2,44.0,25.9,56.6,4719.1,1133.4
2022-10-31,Kiambu,Maize,5894.0,98.2,15.8,57.1,1689.9,1800.9
2022-10-31,Kiambu,Wheat,8476.2,33.7,22.0,55.1,3331.7,1973.7
2022-10-31,Kiambu,Rice,5415.4,73.6,25.2,39.8,2922.3,623.7
2022-10-31,Kiambu,Beans,4412.6,123.9,25.8,37.3,4582.2,910.0
2022-10-31,Kiambu,Potatoes,3561.5,86.1,20.1,42.1,1285.6,861.6
2022-10-31,Machakos,Maize,4899.1,60.0,26.6,45.0,2181.1,1207.3
2022-10-31,Machakos,Wheat,5530.7,96.0,19.5,63.6,1287.6,972.5
2022-10-31,Machakos,Rice,8548.6,116.3,20.1,46.2,1714.4,797.2
2022-10-31,Machakos,Beans,2723.4,79.0,19.4,46.6,4912.0,1955.3
2022-10-31,Machakos,Potatoes,9493.3,100.0,21.6,67.3,1783.3,1473.5
2022-11-30,Nakuru,Maize,4689.6,107.0,29.3,29.3,2631.6,1844.6
2022-11-30,Nakuru,Wheat,3330.3,67.1,23.6,31.8,3936.6,1393.1
2022-11-30,Nakuru,Rice,9427.3,61.6,17.8,38.9,4146.8,1549.8
2022-11-30,Nakuru,Beans,3686.9,88.5,16.1,58.4,3510.8,639.8
2022-11-30,Nakuru,Potatoes,7781.7,71.9,24.7,41.2,4362.6,1298.0
2022-11-30,Uasin Gishu,Maize,7009.0,62.8,21.8,39.5,1792.6,919.8
2022-11-30,Uasin Gishu,Wheat,8109.7,97.3,21.6,36.6,1081.3,986.4
2022-11-30,Uasin Gishu,Rice,3650.0,98.2,15.1,35.4,1626.7,1113.3
2022-11-30,Uasin Gishu,Beans,9067.2,93.2,25.7,67.9,4555.2,1815.1
2022-11-30,Uasin Gishu,Potatoes,9215.8,66.9,25.8,30.3,4010.1,1166.7
2022-11-30,Trans Nzoia,Maize,9572.7,79.9,24.0,29.3,4314.2,1806.7
2022-11-30,Trans Nzoia,Wheat,9635.7,89.0,21.4,61.0,1132.4,1678.7
2022-11-30,Trans Nzoia,Rice,8422.4,91.1,26.2,54.5,2357.4,1929.4
2022-11-30,Trans Nzoia,Beans,8346.8,55.3,25.4,47.4,1114.8,1645.9
2022-11-30,Trans Nzoia,Potatoes,9336.2,75.1,24.0,30.7,3416.4,952.3
2022-11-30,Meru,Maize,4536.7,68.4,28.0,47.7,1858.5,1288.6
2022-11-30,Meru,Wheat,6887.2,38.7,23.0,60.3,3803.1,1323.5
2022-11-30,Meru,Rice,3742.6,85.3,20.1,26.9,2764.5,1329.4
2022-11-30,Meru,Beans,3282.9,82.2,25.4,67.2,2664.8,823.6
2022-11-30,Meru,Potatoes,3836.0,44.8,23.0,42.4,1403.1,728.1
2022-11-30,Kiambu,Maize,7627.0,42.1,20.6,52.0,3066.2,1859.6
2022-11-30,Kiambu,Wheat,9883.0,77.0,20.0,53.2,4376.6,731.5
2022-11-30,Kiambu,Rice,7248.8,90.7,23.4,28.3,4970.2,892.7
2022-11-30,Kiambu,Beans,7082.4,60.1,23.4,54.8,2099.6,1020.4
2022-11-30,Kiambu,Potatoes,7140.3,96.0,26.8,58.8,1698.1,1608.0
2022-11-30,Machakos,Maize,9414.2,65.8,18.7,47.5,2385.0,762.1
2022-11-30,Machakos,Wheat,9721.1,89.6,21.4,27.5,3849.2,1987.1
2022-11-30,Machakos,Rice,6122.4,94.2,21.6,22.8,1277.1,1206.3
2022-11-30,Machakos,Beans,8017.1,81.0,21.3,39.6,2988.4,1484.4
2022-11-30,Machakos,Potatoes,4673.8,70.5,23.5,43.3,3708.2,1858.2
2022-12-31,Nakuru,Maize,4021.9,79.9,19.7,68.3,3087.8,670.3
2022-12-31,Nakuru,Wheat,2667.4,95.3,18.0,39.0,2895.6,770.4
2022-12-31,Nakuru,Rice,4017.6,46.9,19.6,38.9,4029.1,1634.2
2022-12-31,Nakuru,Beans,4119.3,86.9,27.6,27.4,3630.4,732.8
2022-12-31,Nakuru,Potatoes,6202.9,52.5,26.2,31.2,2090.1,873.9
2022-12-31,Uasin Gishu,Maize,9149.0,104.7,26.1,25.5,3675.9,1199.0
2022-12-31,Uasin Gishu,Wheat,8655.6,99.5,21.7,37.9,1244.5,526.9
2022-12-31,Uasin Gishu,Rice,5345.6,105.2,19.6,65.4,3244.1,965.4
2022-12-31,Uasin Gishu,Beans,2813.7,108.6,21.7,49.6,2127.2,1502.8
2022-12-31,Uasin Gishu,Potatoes,7628.2,99.1,16.3,38.9,3508.1,593.7
2022-12-31,Trans Nzoia,Maize,5477.3,77.1,24.8,49.2,1750.2,804.2
2022-12-31,Trans Nzoia,Wheat,4832.7,32.4,22.2,43.1,1966.8,645.3
2022-12-31,Trans Nzoia,Rice,3890.8,123.5,21.1,28.0,2496.6,1632.7
2022-12-31,Trans Nzoia,Beans,3115.4,56.7,18.0,47.6,3505.2,1036.6
2022-12-31,Trans Nzoia,Potatoes,6658.7,71.7,25.8,27.5,2429.7,978.3
2022-12-31,Meru,Maize,7363.2,77.9,17.7,47.9,3979.1,1266.3
2022-12-31,Meru,Wheat,3524.0,110.0,18.6,45.5,3174.1,1305.2
2022-12-31,Meru,Rice,6427.0,53.0,22.7,58.7,4163.7,1131.5
2022-12-31,Meru,Beans,5600.8,100.9,21.5,51.7,3219.8,1637.3
2022-12-31,Meru,Potatoes,9709.6,76.5,21.2,63.9,4563.7,1202.7
2022-12-31,Kiambu,Maize,7288.3,115.0,23.7,30.8,3590.3,1382.5
2022-12-31,Kiambu,Wheat,5078.0,38.4,25.7,35.8,3332.8,544.9
2022-12-31,Kiambu,Rice,4451.8,68.3,24.9,51.3,1881.5,517.2
2022-12-31,Kiambu,Beans,7283.5,120.4,26.5,57.6,4879.9,1247.7
2022-12-31,Kiambu,Potatoes,4575.8,105.8,18.3,57.5,2370.0,642.7
2022-12-31,Machakos,Maize,9438.3,91.3,17.0,53.4,3650.1,1788.2
2022-12-31,Machakos,Wheat,8228.2,58.5,24.9,34.7,3473.4,955.6
2022-12-31,Machakos,Rice,2987.1,83.4,13.5,55.3,1878.2,1011.1
2022-12-31,Machakos,Beans,8006.0,106.7,20.8,46.4,4436.1,1388.6
2022-12-31,Machakos,Potatoes,8970.3,81.3,25.6,29.4,1275.4,1393.5
2023-01-31,Nakuru,Maize,4728.8,37.7,20.6,56.3,4641.5,915.3
2023-01-31,Nakuru,Wheat,3647.5,15.1,15.4,63.9,4678.4,1551.8
2023-01-31,Nakuru,Rice,2157.4,50.3,26.4,79.4,1827.7,795.1
2023-01-31,Nakuru,Beans,3111.5,54.1,22.3,58.6,4590.8,788.4
2023-01-31,Nakuru,Potatoes,5952.5,40.1,20.8,35.7,4056.0,1993.8
2023-01-31,Uasin Gishu,Maize,4573.2,26.5,23.6,95.8,2678.4,1445.0
2023-01-31,Uasin Gishu,Wheat,1749.7,43.1,20.2,43.3,4436.3,1361.7
2023-01-31,Uasin Gishu,Rice,6269.1,41.8,23.2,55.9,3648.1,751.2
2023-01-31,Uasin Gishu,Beans,6496.7,41.2,26.4,44.1,1807.7,1775.0
2023-01-31,Uasin Gishu,Potatoes,3899.0,42.4,18.8,87.4,4260.0,1857.0
2023-01-31,Trans Nzoia,Maize,2865.8,42.0,21.5,68.9,2116.9,516.7
2023-01-31,Trans Nzoia,Wheat,4427.5,56.3,18.3,51.0,3222.7,1970.8
2023-01-31,Trans Nzoia,Rice,4622.5,36.2,22.2,87.3,2888.7,1483.1
2023-01-31,Trans Nzoia,Beans,6424.7,55.3,22.8,43.6,1912.8,1702.3
2023-01-31,Trans Nzoia,Potatoes,3924.0,55.8,19.1,68.3,3446.4,1216.9
2023-01-31,Meru,Maize,5586.2,28.5,19.5,39.7,2141.7,1946.0
2023-01-31,Meru,Wheat,2154.2,31.9,19.5,94.0,1005.3,1168.0
2023-01-31,Meru,Rice,4636.6,37.8,18.0,61.7,4566.7,965.9
2023-01-31,Meru,Beans,5516.1,50.7,28.4,70.7,4420.0,1454.2
2023-01-31,Meru,Potatoes,2079.8,44.5,17.9,56.3,2400.9,850.3
2023-01-31,Kiambu,Maize,4871.0,52.5,22.2,56.1,2836.1,1588.0
2023-01-31,Kiambu,Wheat,3858.8,29.8,19.5,62.7,4355.4,1019.6
2023-01-31,Kiambu,Rice,3338.3,15.5,21.7,53.8,3197.4,1705.5
2023-01-31,Kiambu,Beans,6462.9,31.1,26.6,76.4,2519.4,514.8
2023-01-31,Kiambu,Potatoes,4443.6,28.9,19.3,43.6,1454.4,1961.3
2023-01-31,Machakos,Maize,2947.9,62.4,18.8,76.8,3911.7,1934.0
2023-01-31,Machakos,Wheat,4440.1,18.6,21.8,73.8,4926.8,1385.4
2023-01-31,Machakos,Rice,4823.1,25.2,21.4,61.5,3004.5,519.9
2023-01-31,Machakos,Beans,4756.3,56.5,21.9,94.8,1782.2,647.6
2023-01-31,Machakos,Potatoes,1574.8,51.5,20.2,85.0,2385.5,1578.1
2023-02-28,Nakuru,Maize,3457.6,51.9,23.1,57.5,3107.7,1889.4
2023-02-28,Nakuru,Wheat,4086.6,44.0,24.8,53.1,1202.2,1338.1
2023-02-28,Nakuru,Rice,3716.1,46.7,23.7,97.4,1109.4,1336.4
2023-02-28,Nakuru,Beans,3520.4,55.0,19.3,59.7,1034.7,1866.2
2023-02-28,Nakuru,Potatoes,5102.2,39.5,17.8,46.4,2434.8,524.5
2023-02-28,Uasin Gishu,Maize,4366.2,61.7,23.8,53.1,4824.0,1082.2
2023-02-28,Uasin Gishu,Wheat,2711.0,15.5,16.8,63.8,1622.1,1196.9
2023-02-28,Uasin Gishu,Rice,3463.0,46.8,24.8,39.0,4457.2,891.6
2023-02-28,Uasin Gishu,Beans,4694.1,17.6,24.2,37.9,2440.8,1005.5
2023-02-28,Uasin Gishu,Potatoes,3985.3,45.1,23.6,71.3,1044.9,1112.1
2023-02-28,Trans Nzoia,Maize,5167.0,45.9,25.6,86.8,3672.0,848.6
2023-02-28,Trans Nzoia,Wheat,2457.2,33.5,25.9,68.3,1076.6,1472.5
2023-02-28,Trans Nzoia,Rice,2372.2,47.6,19.1,89.1,4130.4,623.7
2023-02-28,Trans Nzoia,Beans,6403.4,32.2,20.3,39.9,3895.7,1917.3
2023-02-28,Trans Nzoia,Potatoes,5152.4,41.4,21.2,38.2,2546.2,1136.0
2023-02-28,Meru,Maize,4921.3,42.4,23.0,85.0,3156.1,941.3
2023-02-28,Meru,Wheat,3206.9,43.3,19.8,97.6,3072.4,1396.0
2023-02-28,Meru,Rice,4824.2,71.5,16.0,59.0,1275.5,1660.2
2023-02-28,Meru,Beans,3911.9,36.7,20.1,80.2,1437.7,1127.4
2023-02-28,Meru,Potatoes,2594.3,23.8,23.1,72.1,4124.5,1969.4
2023-02-28,Kiambu,Maize,5094.8,14.0,20.9,42.8,2351.1,1297.0
2023-02-28,Kiambu,Wheat,5309.3,3.1,26.6,62.1,3237.8,1710.4
2023-02-28,Kiambu,Rice,4776.2,4.8,23.0,91.8,4662.6,560.7
2023-02-28,Kiambu,Beans,4933.2,38.1,24.7,49.1,2492.6,878.4
2023-02-28,Kiambu,Potatoes,5025.4,40.9,20.3,64.6,3897.1,682.5
2023-02-28,Machakos,Maize,1961.1,44.5,22.6,61.9,4263.6,1109.5
2023-02-28,Machakos,Wheat,6547.6,25.1,22.8,49.3,3516.8,1503.5
2023-02-28,Machakos,Rice,1526.0,43.8,18.6,44.5,2535.3,1355.9
2023-02-28,Machakos,Beans,3622.2,56.8,15.8,75.6,3649.2,1687.9
2023-02-28,Machakos,Potatoes,2379.5,27.6,27.4,69.6,1383.6,1499.4
2023-03-31,Nakuru,Maize,7166.7,78.0,22.5,25.0,3266.7,1522.8
2023-03-31,Nakuru,Wheat,5648.8,60.6,20.9,40.2,4651.2,566.9
2023-03-31,Nakuru,Rice,11475.1,167.6,15.3,30.8,2984.3,1577.1
2023-03-31,Nakuru,Beans,5258.6,214.6,22.5,23.9,4203.6,510.7
2023-03-31,Nakuru,Potatoes,4586.2,68.0,21.5,41.0,1157.5,652.6
2023-03-31,Uasin Gishu,Maize,6574.0,114.3,21.6,32.7,1508.1,850.3
2023-03-31,Uasin Gishu,Wheat,10198.0,65.4,21.1,35.9,3661.7,545.0
2023-03-31,Uasin Gishu,Rice,7644.0,155.7,23.8,38.5,3578.9,846.6
2023-03-31,Uasin Gishu,Beans,2991.0,84.8,15.1,26.1,3437.6,1634.0
2023-03-31,Uasin Gishu,Potatoes,4907.1,133.8,23.3,38.6,2913.4,725.6
2023-03-31,Trans Nzoia,Maize,8093.0,133.1,24.1,29.8,1591.4,1518.1
2023-03-31,Trans Nzoia,Wheat,7027.3,102.7,18.8,31.4,1406.5,947.6
2023-03-31,Trans Nzoia,Rice,9181.5,108.8,25.1,23.0,1927.5,1615.2
2023-03-31,Trans Nzoia,Beans,11788.2,118.8,23.3,24.7,2602.7,1682.6
2023-03-31,Trans Nzoia,Potatoes,9962.4,88.1,24.3,14.7,1810.3,1789.7
2023-03-31,Meru,Maize,7074.8,112.6,21.0,35.9,1622.6,1068.3
2023-03-31,Meru,Wheat,11634.5,157.9,20.4,39.2,3824.3,1066.4
2023-03-31,Meru,Rice,6801.7,78.4,24.2,18.3,2775.2,788.7
2023-03-31,Meru,Beans,3192.3,185.7,21.2,29.8,2454.6,1965.5
2023-03-31,Meru,Potatoes,5195.9,156.8,17.9,29.0,1216.6,1919.2
2023-03-31,Kiambu,Maize,7509.8,161.6,24.1,19.1,1007.8,1490.6
2023-03-31,Kiambu,Wheat,10992.9,176.4,14.2,18.1,4447.7,1170.2
2023-03-31,Kiambu,Rice,6525.7,102.8,23.1,31.0,3842.3,828.5
2023-03-31,Kiambu,Beans,6208.2,148.6,17.6,32.4,4732.4,1254.9
2023-03-31,Kiambu,Potatoes,6136.6,127.3,21.5,24.7,1670.8,1985.6
2023-03-31,Machakos,Maize,10395.2,76.3,23.9,17.0,1704.2,1303.6
2023-03-31,Machakos,Wheat,11300.3,96.1,22.6,22.6,2000.1,1939.3
2023-03-31,Machakos,Rice,6358.5,67.6,19.8,22.0,1025.2,824.3
2023-03-31,Machakos,Beans,4980.3,49.4,24.6,37.5,3528.6,1891.1
2023-03-31,Machakos,Potatoes,10998.5,205.2,22.8,18.7,1479.4,543.9
2023-04-30,Nakuru,Maize,6315.0,79.1,21.9,23.2,3432.4,1852.9
2023-04-30,Nakuru,Wheat,11325.6,116.5,26.5,32.6,4609.0,966.3
2023-04-30,Nakuru,Rice,3923.2,114.2,27.5,38.5,4411.6,1050.5
2023-04-30,Nakuru,Beans,8996.0,134.4,22.8,14.4,1410.4,1841.6
2023-04-30,Nakuru,Potatoes,10120.6,116.8,19.1,25.7,1282.9,1208.4
2023-04-30,Uasin Gishu,Maize,11285.7,81.6,18.6,18.2,3394.0,1351.4
2023-04-30,Uasin Gishu,Wheat,11894.0,113.7,19.2,19.4,4586.4,1621.4
2023-04-30,Uasin Gishu,Rice,11999.1,144.9,23.0,24.3,4542.7,1569.1
2023-04-30,Uasin Gishu,Beans,10143.9,152.2,27.3,24.4,4189.7,1867.4
2023-04-30,Uasin Gishu,Potatoes,7858.1,115.9,22.6,36.7,4980.9,728.0
2023-04-30,Trans Nzoia,Maize,5707.1,70.4,29.0,35.8,2469.1,1377.8
2023-04-30,Trans Nzoia,Wheat,8563.4,79.2,28.9,33.1,2792.2,1667.4
2023-04-30,Trans Nzoia,Rice,4169.7,126.4,21.8,33.3,3381.2,1351.9
2023-04-30,Trans Nzoia,Beans,7434.8,166.4,23.3,25.1,2291.8,1641.0
2023-04-30,Trans Nzoia,Potatoes,4351.2,135.2,21.5,29.4,4174.2,1124.7
2023-04-30,Meru,Maize,8933.8,153.9,17.0,25.9,4352.8,1904.1
2023-04-30,Meru,Wheat,11807.5,123.4,26.4,30.4,4172.1,1052.5
2023-04-30,Meru,Rice,3786.9,118.9,22.6,17.0,2097.8,1271.5
2023-04-30,Meru,Beans,10802.3,92.4,27.3,34.6,3614.1,1034.2
2023-04-30,Meru,Potatoes,8263.8,157.6,24.1,20.2,2376.7,974.3
2023-04-30,Kiambu,Maize,5297.3,109.8,19.5,28.7,2698.2,1580.8
